# Expression Atlas
# Query: Genes matching: 'default query', specifically up/down differentially expressed in 1 comparisons  given the adjusted p-value cutoff 1 and log2-fold change cutoff 0 in experiment E-GEOD-48850
# Timestamp: Sat, 29-Jun-2024 15:01:02
Gene ID	Gene Name	'papillary thyroid carcinoma' vs 'normal' .foldChange	'papillary thyroid carcinoma' vs 'normal'.pValue
ENSG00000205572	SERF1B	-0.3	0.818924540097357
ENSG00000205578	POM121B	-0.6	0.605115371887447
ENSG00000205581	HMGN1	0.2	0.476613332736055
ENSG00000205583	STAG3L1	-0.1	0.949730637388441
ENSG00000205593	DENND6B	0.8	0.16426645573438
ENSG00000205609	EIF3CL	0.1	0.944269534427642
ENSG00000205611	LINC01597	0.8	0.622583684859802
ENSG00000205622	ENSG00000205622	-0.6	0.624287205993639
ENSG00000205629	LCMT1	0.4	0.185190571342873
ENSG00000205639	MFSD2B	-0.5	0.70890857345979
ENSG00000205659	LIN52	0.1	0.818896883250914
ENSG00000205669	ACOT6	-0.5	0.729235925405426
ENSG00000205678	TECRL	-1.7	0.129215628168528
ENSG00000205683	DPF3	0.4	0.39092431346007
ENSG00000205693	MANSC4	0.4	0.777669160780963
ENSG00000205702	CYP2D7	-0.3	0.710736701480268
ENSG00000205710	C17orf107	1.7	0.0578703237930572
ENSG00000205716	FAM183DP	-0.9	0.547537132885116
ENSG00000205726	ITSN1	-0.5	0.0189000521007085
ENSG00000205730	ITPRIPL2	0.7	0.0258305459978331
ENSG00000205740	ENSG00000205740	-1.0	0.0858533052401915
ENSG00000205744	DENND1C	0.3	0.375183421348747
ENSG00000205746	PKD1P4	-0.8	0.321849706272898
ENSG00000205755	CRLF2	0.2	0.915011982118745
ENSG00000205758	CRYZL1	-0.2	0.452637407446993
ENSG00000205763	RP9P	0.2	0.75137186562168
ENSG00000205765	C5orf51	0.1	0.832374261116365
ENSG00000205771	CATSPER2P1	-0.2	0.651170628144588
ENSG00000205784	ARRDC5	0.6	0.712633918493199
ENSG00000205786	LINC01531	0.5	0.79418849445276
ENSG00000205790	DPP9-AS1	0.4	0.742646655488522
ENSG00000205791	LOH12CR2	-0.3	0.732742438677978
ENSG00000205794	ENSG00000205794	-0.2	0.905274829104848
ENSG00000205795	CYS1	0.6	0.642275796122658
ENSG00000205808	PLPP6	0.1	0.802630753857701
ENSG00000205809	KLRC2	0.5	0.789599649623793
ENSG00000205832	C16orf96	-1.4	0.00312799512847638
ENSG00000205837	LINC00487	0.8	0.516358712993507
ENSG00000205838	TTC23L	-0.6	0.0860476528409627
ENSG00000205846	CLEC6A	0.7	0.652769036404802
ENSG00000205853	RFPL3S	-0.9	0.335327857112537
ENSG00000205861	PCOTH	-0.5	0.576954803845724
ENSG00000205869	KRTAP5-1	0.4	0.793272945347897
ENSG00000205885	C1RL-AS1	0.2	0.768592123502912
ENSG00000205890	ENSG00000205890	0.1	0.973836824729269
ENSG00000205898	ENSG00000205898	-1.2	0.314211177928363
ENSG00000205903	ZNF316	-0.2	0.67562883401571
ENSG00000205913	SRRM2-AS1	0.3	0.811259893688866
ENSG00000205930	C21orf62-AS1	-0.2	0.835936580225062
ENSG00000205937	RNPS1	0.1	0.77693530650347
ENSG00000205940	HSP90AB2P	-0.1	0.899915330860663
ENSG00000205955	HSP90AA5P	-0.5	0.722335109377011
ENSG00000205959	ENSG00000205959	-1.1	0.16918600951774
ENSG00000205981	DNAJC19	-0.1	0.621825715588685
ENSG00000206052	DOK6	-0.1	0.938584532833373
ENSG00000206069	TMEM211	-0.4	0.815035961655397
ENSG00000206075	SERPINB5	2.1	0.0586044927300742
ENSG00000206077	ZDHHC11B	-2.3	1.0470495407272E-8
ENSG00000206113	CFAP99	0.7	0.439567516032013
ENSG00000206120	EGFEM1P	2.0	0.0436738200392726
ENSG00000206129	ENSG00000206129	-2.6	5.72244503553332E-4
ENSG00000206140	TMEM191C	-0.1	0.970278058729241
ENSG00000206149	HERC2P9	-0.8	6.48707917588501E-4
ENSG00000206150	RNASE13	-0.4	0.804418863477175
ENSG00000206168	ENSG00000206168	-0.6	0.535170262107571
ENSG00000206172	HBA1	-1.3	0.0367968800467651
ENSG00000206190	ATP10A	1.5	0.136119408087783
ENSG00000206337	HCP5	0.2	0.916184176995424
ENSG00000206341	HLA-H	1.4	0.222192197022356
ENSG00000206344	HCG27	-0.2	0.838376237289807
ENSG00000206384	COL6A6	-1.0	0.131778630081654
ENSG00000206417	H1-10-AS1	-0.1	0.934530489548024
ENSG00000206418	RAB12	0.2	0.677037240841787
ENSG00000206432	TMEM200C	0.9	0.405707183008365
ENSG00000206503	HLA-A	0.6	0.561223952477289
ENSG00000206527	HACD2	0.2	0.785280546029963
ENSG00000206530	CFAP44	-0.2	0.715717592269115
ENSG00000206532	ENSG00000206532	0.7	0.0956384783477276
ENSG00000206535	LNP1	0.3	0.647105088180828
ENSG00000206538	VGLL3	-0.4	0.672722816694992
ENSG00000206549	ENSG00000206549	-0.1	0.92921507064233
ENSG00000206559	ZCWPW2	-0.4	0.479756817922325
ENSG00000206561	COLQ	0.1	0.844886235102687
ENSG00000206567	ENSG00000206567	0.3	0.77710371275135
ENSG00000206573	THUMPD3-AS1	-0.6	0.161948639418122
ENSG00000206579	XKR4	-1.1	0.153996146234065
ENSG00000206674	RNU6-945P	0.6	0.658016340560493
ENSG00000206685	RNU6-1189P	0.2	0.906710950396912
ENSG00000206754	SNORD101	-0.7	0.558911148599687
ENSG00000206762	RNU6-418P	-0.1	0.978522818534621
ENSG00000206803	RNU6-968P	-1.2	0.377613683525401
ENSG00000206838	SNORA5A	0.2	0.872482422992667
ENSG00000206885	SNORA75	-0.8	0.582823487451599
ENSG00000206913	ENSG00000206913	-0.5	0.775034724108653
ENSG00000206921	RNU6-481P	-0.3	0.767024068802618
ENSG00000207129	RNA5SP187	-0.5	0.680984787021562
ENSG00000207146	Y_RNA	-0.4	0.798618828080828
ENSG00000207186	RNA5SP122	0.7	0.591867521511854
ENSG00000207205	RNVU1-15	-1.4	0.229037202221208
ENSG00000207279	SNORD116-24	-0.1	0.944703671464551
ENSG00000207291	RNU6-30P	0.7	0.476171147765412
ENSG00000207327	RNU6-883P	-0.9	0.51468360178989
ENSG00000207342	Y_RNA	-1.1	0.450886914228363
ENSG00000207359	RNU6-925P	0.2	0.862055315248827
ENSG00000207383	Y_RNA	-0.1	0.918992479331349
ENSG00000207425	Y_RNA	-0.2	0.849129730918141
ENSG00000207497	Y_RNA	-1.1	0.433514408340657
ENSG00000207523	SNORA66	-0.7	0.448808441042126
ENSG00000207547	MIR25	0.7	0.324346773506926
ENSG00000207554	MIR647	-0.6	0.580419113860205
ENSG00000207561	MIR635	0.3	0.732429087469278
ENSG00000207563	MIR23B	-0.4	0.813195780941473
ENSG00000207607	MIR200A	-0.8	0.495777807301516
ENSG00000207631	MIR641	-0.7	0.515038692777698
ENSG00000207650	MIR570	-1.0	0.142239183185419
ENSG00000207652	MIR621	0.2	0.906303086860935
ENSG00000207696	MIR659	-0.6	0.64339953099855
ENSG00000207697	MIR573	-1.0	0.301344409344557
ENSG00000207703	MIR7-2	-1.6	0.150030858636688
ENSG00000207708	MIR141	1.2	0.366923903822513
ENSG00000207741	MIR590	-0.6	0.46706914722586
ENSG00000207751	ENSG00000207751	-0.7	0.284362612234028
ENSG00000207757	MIR93	0.2	0.918992479331349
ENSG00000207864	MIR27B	-0.4	0.808901321134374
ENSG00000207870	MIR221	0.4	0.832696958175972
ENSG00000207954	MIR138-1	-1.4	0.206965179744374
ENSG00000208028	MIR616	-0.6	0.645223176620626
ENSG00000208772	SNORD94	-0.3	0.853852822422921
ENSG00000210049	MT-TF	0.8	0.491574992174747
ENSG00000210082	MT-RNR2	0.4	0.650042189784533
ENSG00000210117	MT-TW	0.3	0.830310091322491
ENSG00000210135	MT-TN	1.1	0.20451543584009
ENSG00000210140	MT-TC	0.8	0.141532123943832
ENSG00000210144	MT-TY	0.5	0.38205399166339
ENSG00000210174	MT-TR	-0.2	0.629165981282199
ENSG00000210176	MT-TH	0.2	0.780673260518263
ENSG00000210184	MT-TS2	0.6	0.200401388606652
ENSG00000210191	MT-TL2	0.4	0.336025310910937
ENSG00000210194	MT-TE	0.3	0.758718503130048
ENSG00000210195	MT-TT	-0.8	0.387903453375178
ENSG00000210196	MT-TP	-0.1	0.904545097448574
ENSG00000211445	GPX3	0.2	0.896458196545081
ENSG00000211448	DIO2	-0.7	0.520445656249506
ENSG00000211450	SELENOH	0.2	0.73867471913118
ENSG00000211451	GNRHR2	0.4	0.599032536760416
ENSG00000211452	DIO1	0.4	0.816835556886886
ENSG00000211454	AKR7L	-0.9	0.120174559674773
ENSG00000211455	STK38L	0.1	0.756564542255834
ENSG00000211456	SACM1L	-0.2	0.628373691412379
ENSG00000211459	MT-RNR1	0.8	0.267479300820918
ENSG00000211460	TSN	0.1	0.719774052315357
ENSG00000211513	MIR320E	-0.4	0.763768143831837
ENSG00000211593	IGKJ5	0.3	0.87437465798078
ENSG00000211594	IGKJ4	1.0	0.5155986224121
ENSG00000211597	IGKJ1	0.8	0.617323943139875
ENSG00000211598	IGKV4-1	0.4	0.836269424465075
ENSG00000211611	IGKV6-21	0.4	0.780831665666484
ENSG00000211632	IGKV3D-11	0.3	0.861480768131072
ENSG00000211637	IGLV4-69	0.9	0.540215680418117
ENSG00000211643	IGLV5-52	0.3	0.403410015156747
ENSG00000211654	IGLV5-37	0.1	0.971269415744066
ENSG00000211655	IGLV1-36	1.4	0.309896987823503
ENSG00000211658	IGLV3-27	0.2	0.915118774647754
ENSG00000211662	IGLV3-21	0.8	0.626163331483735
ENSG00000211669	IGLV3-10	0.5	0.77659772821584
ENSG00000211683	ENSG00000211683	0.9	0.491574992174747
ENSG00000211685	IGLC7	0.7	0.663924932424987
ENSG00000211689	TRGC1	0.1	0.960312846194781
ENSG00000211694	TRGV10	0.7	0.629493639237224
ENSG00000211695	TRGV9	1.1	0.449330222154944
ENSG00000211696	TRGV8	0.8	0.573288723059436
ENSG00000211698	TRGV4	0.4	0.837342864693563
ENSG00000211699	TRGV3	0.2	0.900489583817893
ENSG00000211706	TRBV6-1	0.2	0.911198306184905
ENSG00000211710	TRBV4-1	0.2	0.927886352160974
ENSG00000211716	TRBV9	0.5	0.766431914439334
ENSG00000211717	TRBV10-1	0.2	0.928705528346891
ENSG00000211721	TRBV6-5	0.8	0.595031426197739
ENSG00000211724	TRBV6-6	0.3	0.874730768306072
ENSG00000211725	TRBV5-5	0.6	0.671741353247734
ENSG00000211727	TRBV7-6	0.2	0.905215007720778
ENSG00000211728	TRBV5-6	0.1	0.963934266859255
ENSG00000211734	TRBV5-1	0.6	0.733726136934047
ENSG00000211745	TRBV4-2	0.4	0.841579830839658
ENSG00000211746	TRBV19	0.4	0.791993707500326
ENSG00000211747	TRBV20-1	0.4	0.816356711774211
ENSG00000211750	TRBV24-1	0.8	0.603247990168765
ENSG00000211751	TRBC1	0.5	0.762203609183368
ENSG00000211752	TRBV27	0.1	0.944137432479877
ENSG00000211753	TRBV28	-0.4	0.824774412809694
ENSG00000211767	TRBJ2-3	0.3	0.881397275408829
ENSG00000211772	TRBC2	0.5	0.784666544812452
ENSG00000211776	TRAV2	0.4	0.845541359259816
ENSG00000211778	TRAV4	0.3	0.853559941865472
ENSG00000211784	TRAV10	0.1	0.957281496073832
ENSG00000211785	TRAV12-1	0.6	0.68743140700673
ENSG00000211786	TRAV8-2	0.5	0.783385026898516
ENSG00000211787	TRAV8-3	0.2	0.90885103598236
ENSG00000211788	TRAV13-1	0.2	0.90847114987564
ENSG00000211789	TRAV12-2	0.3	0.853852822422921
ENSG00000211790	TRAV8-4	0.9	0.549433609204658
ENSG00000211791	TRAV13-2	-0.1	0.95391723633677
ENSG00000211792	TRAV14DV4	0.1	0.966349454644782
ENSG00000211793	TRAV9-2	0.1	0.958639469085123
ENSG00000211795	TRAV8-6	0.5	0.783823189978262
ENSG00000211796	TRAV16	0.5	0.757263062181659
ENSG00000211797	TRAV17	0.2	0.934658136349875
ENSG00000211799	TRAV19	0.8	0.549433609204658
ENSG00000211800	TRAV20	0.1	0.941383149711495
ENSG00000211801	TRAV21	0.4	0.776740830780666
ENSG00000211802	TRAV22	1.1	0.445006297127545
ENSG00000211803	TRAV23DV6	0.1	0.966909759813791
ENSG00000211804	TRDV1	1.0	0.48497013101821
ENSG00000211805	TRAV24	0.1	0.96553054077398
ENSG00000211806	TRAV25	-0.1	0.952276904557744
ENSG00000211807	TRAV26-1	0.2	0.921030470698519
ENSG00000211809	TRAV27	0.9	0.55561777546427
ENSG00000211810	TRAV29DV5	0.5	0.774046884638467
ENSG00000211812	TRAV26-2	0.9	0.524543661078826
ENSG00000211814	TRAV35	0.4	0.800819221665723
ENSG00000211815	TRAV36DV7	0.3	0.848024315501673
ENSG00000211817	TRAV38-2DV8	0.5	0.790320456269265
ENSG00000211818	TRAV39	0.8	0.609430895169885
ENSG00000211820	TRAV41	0.4	0.832714443422122
ENSG00000211825	TRDJ1	1.6	0.203447886324223
ENSG00000211827	TRDJ2	1.6	0.197869709632116
ENSG00000211829	TRDC	2.8	0.00709720848199465
ENSG00000211891	IGHE	-1.6	0.136119408087783
ENSG00000211892	IGHG4	0.8	0.617283489975318
ENSG00000211897	IGHG3	0.6	0.733668185817952
ENSG00000211935	IGHV1-3	0.3	0.865911281091007
ENSG00000211937	IGHV2-5	0.3	0.856249157413167
ENSG00000211941	IGHV3-11	0.6	0.72746977829657
ENSG00000211943	IGHV3-15	0.6	0.724217098792929
ENSG00000211946	IGHV3-20	0.4	0.818651190053206
ENSG00000211947	IGHV3-21	0.2	0.893710355388229
ENSG00000211950	IGHV1-24	0.4	0.785525363720987
ENSG00000211956	IGHV4-34	0.6	0.718060888099385
ENSG00000211961	IGHV1-45	1.6	0.228458856499076
ENSG00000211964	IGHV3-48	0.3	0.875758478270079
ENSG00000211965	IGHV3-49	0.6	0.697926605986427
ENSG00000211967	IGHV3-53	0.3	0.841120483330841
ENSG00000211968	IGHV1-58	0.2	0.925362524409776
ENSG00000211972	IGHV3-66	0.7	0.655827979830031
ENSG00000211973	IGHV1-69	0.2	0.891927454550286
ENSG00000211978	IGHV5-78	0.5	0.758223306966509
ENSG00000212124	TAS2R19	-0.3	0.801650089317189
ENSG00000212125	TAS2R15P	-0.6	0.362957155135251
ENSG00000212127	TAS2R14	-0.5	0.396592708451715
ENSG00000212232	SNORD17	0.6	0.572478871599631
ENSG00000212283	SNORD89	-0.5	0.742741089854249
ENSG00000212327	RNU6-882P	0.5	0.732821323124711
ENSG00000212385	RNU6-817P	0.1	0.932374705033566
ENSG00000212391	ENSG00000212391	-0.9	0.419477610599735
ENSG00000212443	SNORA53	0.3	0.866184212152623
ENSG00000212452	SNORD69	-0.3	0.819061278494553
ENSG00000212464	SNORA12	-0.9	0.451809881689969
ENSG00000212579	ENSG00000212579	-1.0	0.371100218351712
ENSG00000212588	SNORA26	-0.8	0.519353407406715
ENSG00000212607	SNORA3B	0.5	0.680960025520458
ENSG00000212663	ENSG00000212663	-1.0	0.436730293719852
ENSG00000212664	ENSG00000212664	-0.8	0.446948994557395
ENSG00000212694	LINC01089	-0.2	0.808305079867692
ENSG00000212719	LINC02693	-0.3	0.701812079010859
ENSG00000212724	KRTAP2-3	0.9	0.55979013888874
ENSG00000212743	LINC02656	0.8	0.515038692777698
ENSG00000212747	RTL8B	-0.3	0.723976710766781
ENSG00000212802	RPL15P3	-0.1	0.908141230425299
ENSG00000212807	OR2A42	-1.2	0.270230145244841
ENSG00000212864	RNF208	0.2	0.690003008684588
ENSG00000212907	MT-ND4L	0.6	0.206672440731692
ENSG00000212916	MAP10	0.6	0.408709636544851
ENSG00000212961	HNRNPA1P40	-1.9	0.0224199785411857
ENSG00000212978	ENSG00000212978	0.4	0.372344101021163
ENSG00000212993	POU5F1B	1.0	0.188236326566576
ENSG00000213013	RPS15AP36	-0.3	0.752170346610706
ENSG00000213015	ZNF580	-0.1	0.758223306966509
ENSG00000213018	PABPN1P1	-0.2	0.887762517755794
ENSG00000213020	ZNF611	-0.3	0.534216382679056
ENSG00000213023	SYT3	1.4	0.236823762393746
ENSG00000213024	NUP62	0.3	0.139808102720084
ENSG00000213025	COX20P1	0.5	0.672535998631046
ENSG00000213026	CFL1P4	0.1	0.931471840287921
ENSG00000213051	RPL5P5	-0.2	0.873229864441767
ENSG00000213057	C1orf220	0.1	0.933059963846675
ENSG00000213062	ENSG00000213062	-0.6	0.532015498713867
ENSG00000213064	SFT2D2	0.2	0.532409236206418
ENSG00000213066	CEP43	-0.9	0.00340381386749793
ENSG00000213071	LPAL2	-0.3	0.730783322186043
ENSG00000213073	CHP1P2	0.9	0.164754114064193
ENSG00000213079	SCAF8	-0.3	0.352993675611395
ENSG00000213080	ENSG00000213080	-0.5	0.290008386099009
ENSG00000213082	PPP1R14BP2	0.9	0.443644297647243
ENSG00000213085	CFAP45	-0.6	0.612255298192585
ENSG00000213088	ACKR1	-0.1	0.935223068779189
ENSG00000213096	ZNF254	-0.2	0.760057926104545
ENSG00000213121	ENSG00000213121	-1.0	0.491284324243562
ENSG00000213139	CRYGS	-0.3	0.718060888099385
ENSG00000213144	ENSG00000213144	-1.1	0.291076451135125
ENSG00000213145	CRIP1	0.1	0.96553054077398
ENSG00000213160	KLHL23	0.5	0.516378196999974
ENSG00000213171	LINGO4	-0.5	0.540507404109432
ENSG00000213184	ENSG00000213184	-0.5	0.613639463795477
ENSG00000213185	FAM24B	0.5	0.496055729558536
ENSG00000213186	TRIM59	0.8	0.0552894400970415
ENSG00000213189	BTF3L4P2	0.1	0.890198612536644
ENSG00000213190	MLLT11	1.2	0.0971701617345952
ENSG00000213203	GIMAP1	0.3	0.693518420927321
ENSG00000213204	ENSG00000213204	-0.8	0.480211489194956
ENSG00000213212	NCLP1	-0.4	0.816424311201846
ENSG00000213213	CCDC183	-0.3	0.64201271500108
ENSG00000213214	ARHGEF35	-0.7	0.324391914004306
ENSG00000213221	DNLZ	-0.6	0.533632743240386
ENSG00000213222	TOMM40P4	-0.5	0.442128661119432
ENSG00000213225	NOC2LP1	-1.2	0.244271559565594
ENSG00000213234	ST13P10	-0.3	0.804418863477175
ENSG00000213235	EEF1A1P16	-0.2	0.906303086860935
ENSG00000213236	YWHAZP2	0.6	0.674029232984832
ENSG00000213246	SUPT4H1	0.3	0.36456296634222
ENSG00000213250	RBMS2P1	0.5	0.76936587163617
ENSG00000213261	EEF1B2P6	0.3	0.826161512072179
ENSG00000213279	ENSG00000213279	0.7	0.557646554342731
ENSG00000213281	NRAS	-0.1	0.7770073796085
ENSG00000213290	PGK1P2	0.4	0.617788155657964
ENSG00000213293	ENSG00000213293	0.5	0.464482678417842
ENSG00000213300	HNRNPA3P6	0.1	0.912690319319213
ENSG00000213303	ENSG00000213303	0.4	0.830139985484448
ENSG00000213304	ENSG00000213304	0.3	0.834423574315348
ENSG00000213312	RPL7AP34	-0.2	0.858479184131373
ENSG00000213315	ENSG00000213315	-0.1	0.900910437403024
ENSG00000213316	LTC4S	0.4	0.682780728361063
ENSG00000213326	RPS7P11	-0.5	0.549759558137323
ENSG00000213331	ENSG00000213331	0.5	0.732742438677978
ENSG00000213339	QTRT1	-0.4	0.559678390292149
ENSG00000213341	CHUK	-0.2	0.396388583856444
ENSG00000213344	PCNPP3	2.1	0.0790269601078688
ENSG00000213347	MXD3	-0.2	0.823696636774204
ENSG00000213361	ENSG00000213361	0.8	0.498254985800284
ENSG00000213363	RPS3P6	0.1	0.972861584899674
ENSG00000213366	GSTM2	-0.9	0.126856651872296
ENSG00000213371	NAP1L1P3	0.7	0.63522268758526
ENSG00000213373	LINC00671	0.6	0.702731281550891
ENSG00000213380	COG8	0.5	0.205390376767181
ENSG00000213383	ENSG00000213383	-0.1	0.920439453625383
ENSG00000213385	ENSG00000213385	-1.1	0.227989072088144
ENSG00000213386	ENSG00000213386	-1.4	0.289762264691736
ENSG00000213390	ARHGAP19	1.1	0.0462907609889933
ENSG00000213397	HAUS7	-0.5	0.556226245452423
ENSG00000213398	LCAT	-1.1	0.041568599681601
ENSG00000213406	ANXA2P1	0.4	0.607500166394926
ENSG00000213411	RBM22P2	-0.3	0.826322807816253
ENSG00000213420	GPC2	0.8	0.381772772844051
ENSG00000213424	KRT222	2.8	7.22655196028423E-4
ENSG00000213430	HSPD1P1	-0.7	0.188539696971629
ENSG00000213432	RPL17P34	-1.1	0.421154295297667
ENSG00000213433	RPLP1P6	-0.2	0.713730467400159
ENSG00000213442	RPL18AP3	-0.2	0.646726233499711
ENSG00000213445	SIPA1	0.7	0.348407724369762
ENSG00000213453	FTH1P3	0.7	0.58828905106119
ENSG00000213462	ERV3-1	0.6	0.249615336371631
ENSG00000213463	SYNJ2BP	-0.1	0.88084672399331
ENSG00000213465	ARL2	-0.4	0.251573859515187
ENSG00000213468	FIRRE	-0.1	0.916056298091796
ENSG00000213492	NT5C3AP1	0.4	0.619355959285505
ENSG00000213493	ACTN4P1	0.6	0.240371791921784
ENSG00000213512	GBP7	0.2	0.904283349972791
ENSG00000213513	IMPDH1P5	0.3	0.76592121475149
ENSG00000213514	ENSG00000213514	0.4	0.728726235739591
ENSG00000213516	RBMXL1	-0.9	0.00663487085177422
ENSG00000213519	ENSG00000213519	0.3	0.853136046676048
ENSG00000213523	SRA1	0.4	0.221258189570948
ENSG00000213533	STIMATE	0.5	0.372592002750283
ENSG00000213542	ENSG00000213542	0.2	0.897528174532631
ENSG00000213551	DNAJC9	0.1	0.732182966401623
ENSG00000213563	C8orf82	-0.3	0.263222384327041
ENSG00000213569	GTF3C6P2	-0.1	0.938443270921067
ENSG00000213585	VDAC1	0.6	0.00415069142067258
ENSG00000213590	ENSG00000213590	-0.4	0.72626465200837
ENSG00000213598	ENSG00000213598	-0.2	0.795698097211875
ENSG00000213600	ENSG00000213600	0.1	0.932877750851181
ENSG00000213609	RPL7AP50	-0.3	0.794480686946478
ENSG00000213613	RPL11P3	-0.1	0.943185850935925
ENSG00000213614	HEXA	0.3	0.141709072038229
ENSG00000213626	LBH	-0.1	0.943861875220683
ENSG00000213638	ADAT3	-0.2	0.506265936611758
ENSG00000213639	PPP1CB	0.4	0.27142770912556
ENSG00000213640	EEF1DP4	-0.1	0.96252079853611
ENSG00000213650	ENSG00000213650	-0.4	0.508232212174948
ENSG00000213654	GPSM3	0.9	0.458134782223053
ENSG00000213658	LAT	-0.2	0.911916979478778
ENSG00000213672	NCKIPSD	0.4	0.0195599955476472
ENSG00000213673	SLC25A5P3	0.1	0.929658266225145
ENSG00000213676	ATF6B	0.1	0.734783614335594
ENSG00000213693	SEC14L1P1	-0.3	0.769427832046659
ENSG00000213694	S1PR3	-0.1	0.881457786732407
ENSG00000213695	RPS7P14	0.1	0.943957562820247
ENSG00000213699	SLC35F6	0.1	0.841971594632931
ENSG00000213700	RPL17P50	0.3	0.809922561437063
ENSG00000213713	PIGCP1	-0.2	0.665941497807996
ENSG00000213714	FAM209B	-0.3	0.854972911226679
ENSG00000213719	CLIC1	0.6	0.0981660227885903
ENSG00000213722	DDAH2	0.3	0.713756293644127
ENSG00000213741	RPS29	0.2	0.718734330620391
ENSG00000213742	ZNF337-AS1	-0.4	0.580419113860205
ENSG00000213753	CENPBD1P1	0.3	0.440764200279121
ENSG00000213754	KPNA4P1	0.3	0.837160501135505
ENSG00000213757	RPS3AP20	0.4	0.718041689469568
ENSG00000213759	UGT2B11	-2.6	6.84408830279698E-4
ENSG00000213760	ATP6V1G2	-0.6	0.375348839341436
ENSG00000213763	ACTBP2	-0.7	0.334666361788296
ENSG00000213780	GTF2H4	0.5	0.537870261887388
ENSG00000213782	DDX47	-0.5	0.609968606640506
ENSG00000213790	OLA1P1	0.2	0.751682092178557
ENSG00000213793	ZNF888	0.2	0.677870899666761
ENSG00000213799	ZNF845	0.2	0.719478282035977
ENSG00000213801	ZNF321P	-0.5	0.39994196974154
ENSG00000213809	KLRK1	0.3	0.896458196545081
ENSG00000213830	CFL1P5	0.1	0.923147060008365
ENSG00000213839	TMX2P1	0.3	0.273591196122025
ENSG00000213842	SUGT1P2	-0.4	0.761288928375804
ENSG00000213846	ENSG00000213846	0.1	0.946952426702043
ENSG00000213853	EMP2	0.7	0.42404208280415
ENSG00000213857	ACTBP15	-0.3	0.863285868634417
ENSG00000213859	KCTD11	-0.1	0.788019845313161
ENSG00000213862	ENSG00000213862	0.3	0.488273867863175
ENSG00000213865	ENSG00000213865	-0.5	0.25371136640495
ENSG00000213881	NPM1P6	0.2	0.827755243035161
ENSG00000213885	RPL13AP7	-1.1	0.244698777673895
ENSG00000213888	LINC01521	-0.1	0.922460574050954
ENSG00000213889	PPM1N	1.2	0.212075728356121
ENSG00000213901	SLC23A3	-0.1	0.951265106827379
ENSG00000213903	LTB4R	0.2	0.731343201879893
ENSG00000213904	LIPE-AS1	0.2	0.76918648021778
ENSG00000213918	DNASE1	0.2	0.833246178984566
ENSG00000213920	MDP1	-0.1	0.945907218620767
ENSG00000213923	CSNK1E	0.3	0.599805807182518
ENSG00000213928	IRF9	-0.1	0.910260620769689
ENSG00000213930	GALT	0.2	0.736054621391103
ENSG00000213937	CLDN9	0.8	0.492124758954293
ENSG00000213938	SEPHS1P6	-1.0	0.456141262268292
ENSG00000213939	ENSG00000213939	-0.3	0.679723116909332
ENSG00000213942	ENSG00000213942	0.1	0.898292170392611
ENSG00000213963	ENSG00000213963	-0.1	0.929470221173725
ENSG00000213965	NUDT19	0.6	0.0535252384908401
ENSG00000213967	ZNF726	0.1	0.835191589503273
ENSG00000213973	ZNF99	1.3	0.221258189570948
ENSG00000213976	ENSG00000213976	-0.1	0.881300607757441
ENSG00000213977	TAX1BP3	0.8	0.0246824387144483
ENSG00000213983	AP1G2	-0.1	0.912521945718795
ENSG00000213985	ENSG00000213985	-0.9	5.77439956242753E-4
ENSG00000213988	ZNF90	0.2	0.867234676237341
ENSG00000213999	MEF2B	0.1	0.950145192423995
ENSG00000214013	GANC	0.6	0.116630191636974
ENSG00000214018	RRM2P3	-1.0	0.314211177928363
ENSG00000214021	TTLL3	-0.5	0.500441683946202
ENSG00000214022	REPIN1	0.3	0.489150989965927
ENSG00000214026	MRPL23	0.1	0.898056695107065
ENSG00000214027	ARPC3P5	0.4	0.628651808328852
ENSG00000214029	ZNF891	-0.4	0.468532596675776
ENSG00000214046	SMIM7	0.1	0.878180481561159
ENSG00000214050	FBXO16	-0.2	0.719317939220886
ENSG00000214063	TSPAN4	0.3	0.745997292366069
ENSG00000214077	GNAQP1	0.1	0.961228845238772
ENSG00000214078	CPNE1	0.3	0.505863861051152
ENSG00000214087	ARL16	0.4	0.329234114431624
ENSG00000214102	WEE2	0.6	0.67562883401571
ENSG00000214106	PAXIP1-AS2	0.1	0.881357724647626
ENSG00000214114	MYCBP	0.3	0.495777807301516
ENSG00000214121	PRDX1P1	-0.2	0.769506237577684
ENSG00000214128	TMEM213	2.0	0.0963187662771432
ENSG00000214135	ENSG00000214135	-0.6	0.319405211664438
ENSG00000214140	PRCD	-0.6	0.342365965492253
ENSG00000214145	LINC00887	3.2	5.18568562695551E-5
ENSG00000214146	LINC02026	-0.5	0.593860529765041
ENSG00000214160	ALG3	0.5	0.162040252315116
ENSG00000214174	AMZ2P1	-0.5	0.0314152412487729
ENSG00000214176	PLEKHM1P1	-0.1	0.912077112416139
ENSG00000214182	PTMAP5	-0.1	0.931727527272859
ENSG00000214184	GCC2-AS1	-0.4	0.708501529990588
ENSG00000214185	XPOTP1	0.3	0.832680200967437
